row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
1,save_flow_result,start,,,,,skill,One-on-one time,,,,,,,,,,,,,,,16c22f1b-7c2f-4c02-a601-c8474916fbee,,execute_actions,680;
2,start_new_flow,1,,,,,,PLH - Internal - Update incomplete toolkits,,,,,,,,,,,,,,5754719c-42f8-4256-82c4-7953bc4870ec,96c14014-3209-4e51-bd73-012e0c1b2039,,split_by_subflow,370;100
3,split_by_value,2;2,Complete;Expired,,,,,@fields.from_theme,,,,,,,,,,,,,,,d68f3241-b6bd-4f7f-adc8-817d0f6b3224,,split_by_contact_field,350;280
4,send_message,3,,,,,,"Invest in One-on-One Time! The more time you spend with your children, the more likely they will listen to you and behave well at other times. It really works!",,,,,,,,,,,,,,,5d6e36ed-f604-423a-90d4-c505d2988a1c,,execute_actions,1090;340
5,split_by_value,4,,,,,,@parent.results.fromwelcome,,,,,,,,,,,,,,,997b15e3-a80c-4cf2-9a14-a6aaf0373624,,split_by_expression,1010;580
6,split_by_value,3;5,yes;yes,@fields.from_theme;@parent.results.fromwelcome,has_any_word;has_any_word,Yes;Yes,,@fields.type_of_media,,,,,,,,,,,,,,,0f34b4bc-dd99-4975-9ae8-b1640486ee45,,split_by_contact_field,5300;1060
7,split_by_value,6,high,@fields.type_of_media,has_any_word,High,,@fields.child_nickname,,,,,,,,,,,,,,,1837a53d-f1b5-41f3-a27a-b4a75d5461d9,,split_by_expression,1315;1160
8,send_message,7,,@fields.child_nickname,has_text,child_nickname,,Here's a video about spending one-on-one time with @fields.child_nickname!,,,,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/voiceover/resourceType/video/eng/One_On_One_Time_Teens.m4v,,e706face-9b7c-4513-8673-39820be5ee46,,execute_actions,1190;1360
9,send_message,7,,,,,,Here's a video about spending one-on-one time with your teen!,,,,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/voiceover/resourceType/video/eng/One_On_One_Time_Teens.m4v,,1c7f2795-19af-436a-a09d-3e6c17c28b9a,,execute_actions,1440;1360
10,split_by_value,6,medium,@fields.type_of_media,has_any_word,Medium,,@fields.child_nickname,,,,,,,,,,,,,,,3491e860-f91a-44ea-aef8-0f9a7a26a456,,split_by_expression,2285;1400
11,send_message,10,,@fields.child_nickname,has_text,child_nickname,,Here's an audio message about spending one-on-one time with @fields.child_nickname!,,,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/voiceover/resourceType/audio/eng/One_On_One_Time_Teens.mp3,,,4e6a60f6-46fa-41ef-ac53-f8c843028e50,,execute_actions,2160;1600
12,send_message,10,,,,,,Here's an audio message about spending one-on-one time with your teen!,,,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/voiceover/resourceType/audio/eng/One_On_One_Time_Teens.mp3,,,7f7e88b8-a193-4219-8ebc-dcc950399989,,execute_actions,2910;1600
13,wait_for_response,11;12;8;9,,,,,Result 6,,,,,,,,,,,,,,,,5a597178-d033-4bcf-97e4-0b80ef1b28be,120,wait_for_response,1460;1860
14,split_by_value,13;13;6,;No Response;,,,,,@fields.gender_personalisation,,,,,,,,,,,,,,,e1038a10-49d2-47c6-a619-b32a69125f18,,split_by_expression,2660;2380
15,send_message,14,man,@fields.gender_personalisation,has_any_word,man,,"Fathers can have difficult relationships with their teenagers, it can be hard to find pleasure from spending time with them. Instead, we spend a lot of time disciplining them or complaining about how they are behaving.",,,,,,,,,,,,,,,ff529a8c-8051-42e0-a2eb-3a8db5c3fecf,,execute_actions,2410;2580
16,send_message,14,woman,@fields.gender_personalisation,has_any_word,woman,,"Mothers can have difficult relationships with their teenagers, it can be hard to find pleasure from spending time with them. Instead, we spend a lot of time disciplining them or complaining about how they are behaving.",,,,,,,,,,,,,,,5dc5584b-947a-45a0-ae70-90597acea63f,,execute_actions,2660;2580
17,send_message,14,,,,,,"When we have difficult relationships with our teenagers, it can be hard to find pleasure from spending time with them. Instead, we spend a lot of time disciplining them or complaining about how they are behaving.",,,,,,,,,,,,,,,d3920f47-c49d-4c46-9ecf-9031a9f9bdc6,,execute_actions,2910;2580
18,send_message,15;16;17,,,,,,"One-on-One Time with your teen helps build a positive and trusting relationship. When you really notice them and listen to what they are saying and what they like, you make them feel valued and appreciated.",,,,,,,,,,,,,,,1ea164c8-131a-4202-960f-74755da1d54c,,execute_actions,2970;3060
19,send_message,5,,,,,,Would you like to learn more about this tip?,Yes,No,,,,,,,,,,,,,fa41c205-9e34-4daf-9a28-b20bed8fb525,,execute_actions,2140;260
20,wait_for_response,19,,,,,Result 10,,,,,,,,,,,,,,,,d5118ebb-e7bc-4e09-9d82-560915754668,3600,wait_for_response,1790;540
21,go_to,20,Y yes,,has_any_word,Y,,6,,,,,,,,,,,,,,,,,,
22,send_message,20,,,,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,,,,,e50ef239-b8a3-4d0c-b022-4dd29e7bd2e9,,execute_actions,5900;480
23,go_to,22,,,,,,19,,,,,,,,,,,,,,,,,,
