row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
1,start_new_flow,start,,,,,,PLH - Internal - Set up default contact fields,,,,,,,,,,,,,,1f87fe57-93ae-4b26-befe-9831ea86b4f2,173289a6-ce96-45b9-8e7c-e997edc8119b,,split_by_subflow,520;180
2,start_new_flow,1;1,Complete;Expired,,,,,PLH - Welcome - Entry - Set language,,,,,,,,,,,,,,ecbafaae-4583-4d82-9361-16445750059f,b50b07f9-47db-400f-ba01-4489746a5b8b,,split_by_subflow,520;460
3,start_new_flow,2,Complete,,,,,PLH - Internal - Define attachments paths,,,,,,,,,,,,,,89d00fef-a0a2-48f9-8a6c-27348218fa29,3aa586a3-6ace-4023-bd4a-9cf9468b9078,,split_by_subflow,500;640
4,send_message,3;3,Complete;Expired,,,,,"Did you know that over 197 million parents around the world have used our resources developed by Parenting for Lifelong Health, WHO, and UNICEF?",,,,,,,,,,,,,,,e993e782-1136-43f2-bfe9-4f95addd5636,,execute_actions,520;960
5,send_message,4,,,,,,This programme is for parents and caregivers like you (aged 18 or older).,,,,,,,,,,,,,,,6d2681db-6f9e-4bc4-83c2-3ead45402229,,execute_actions,520;1160
6,save_value,2,Expired,,,,has expired,welcome_entry,,,,,,,,,,,,,,,fffdc467-beab-46f7-adc3-1d20bf1afc61,,execute_actions,900;460
7,send_message,6,,,,,,It looks like you are busy right now. Please type “GoBack” to receive the most recent messages again.,,,,,,,,,,,,,,,2179b9a5-3fea-4c22-a025-61ab16c17ca6,,execute_actions,900;600
8,send_message,5,,,,,,"Your participation and any information you provide will be used anonymously by researchers to learn about how to better support families like yours. 

Click here for more information:
https://covid19parenting.com/assets/consents/eng.pdf",,,,,,,,,,,,,,,2f09b614-edcf-48de-9994-090bd3afc6cc,,execute_actions,540;1340
9,send_message,8,,,,,,"Type ""Yes"" if you agree with this. Type ""Exit"" if you do not want to participate. ",,,,,,,,,,,,,,,82440de2-1200-4b83-9947-902000ba2475,,execute_actions,560;1720
10,wait_for_response,9,,,,,Result 17,,,,,,,,,,,,,,,,50c39ee7-e6d4-4c3a-9263-3cbd7cb9452c,,wait_for_response,580;1900
11,send_message,10,yes y,,has_any_word,Yes,,"That is wonderful, thank you so much! ",,,,,,,,,,,,,,,6b3fc17a-4c75-4003-8e08-7ca9b71ea81f,,execute_actions,100;1800
12,send_message,10,,,,,,"I am sorry I did not understand. Please type ""Yes"" if you agree with this. Type ""Exit"" if you do not want to participate.",,,,,,,,,,,,,,,5c3a6444-aed5-48d0-a1ae-99625ea30036,,execute_actions,940;1780
13,go_to,12,,,,,,10,,,,,,,,,,,,,,,,,,
14,send_message,11,,,,,,Can you please confirm that you are 18 years old or older?,"Yes, I am over 18","No, I am under 18",,,,,,,,,,,,,57974b86-2bd5-418b-8b55-95c16cf6c62d,,execute_actions,140;1920
